instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
IN_20_5,QP-LR-UB,86729,20,928,4.219257723563111,3.452542740620719,3.2907191847504884
IN_45_8,ILP-IDLE-MIN,300009,45,2000,3.8388850165754556,4.560323153544405,3.1606337555901263
IN_25_2,ILP-IDLE-MAX,382,25,1157,4.849339179940846,4.177721531615542,3.197606373867497
IN_25_1,ILP-SM-II,175403,25,1070,2.9624672909345584,4.096143756391316,3.0863220638973834
IN_5_10,HEUR,62,5,214,4.055043479670649,5.184978087442336,3.5513611835365713
IN_60_9,QP-LR-UB,300005,60,2848,3.862733342161304,3.0182567600543666,2.950560050909802
IN_45_9,HEUR,300190,45,0,0.0,0.0,0.0
IN_55_10,ILP-SM-II,300008,55,2494,3.367127917533697,3.850378141429553,3.254715636121937
IN_25_3,HEUR,9409,25,1083,3.9775545654513618,4.8280022781088,2.851050500567542
IN_45_8,HEUR,300185,45,0,0.0,0.0,0.0
IN_5_3,ILP-IDLE-MAX,1,5,0,0.0,0.0,0.0
IN_20_8,ILP-SM-I,15749,20,899,3.2121098859952046,4.061894995939977,3.0189427735865926
IN_10_10,HEUR,196,10,403,4.5040651541689165,4.716407247511459,3.4129666388125517
IN_50_5,ILP-SM-I,300017,50,2047,2.8643461611838297,3.606269725746282,2.925702008530877
IN_20_1,ILP-SM-I,7754,20,789,3.4388536576272513,4.088257722111282,3.34043935198395
IN_5_3,ILP-SM-I,2,5,0,0.0,0.0,0.0
IN_25_10,HEUR,9245,25,1092,4.089918202730742,4.975354933480105,3.0464129347132687
IN_35_6,QP-LR-UB,300003,35,1415,3.5736620924493363,3.26434461406119,3.1050811371334053
IN_20_7,ILP-IDLE-MAX,248,20,820,5.131182947900237,4.1166575522777515,3.6194858849883076
IN_55_5,QP-LR-UB,300170,55,2198,3.5000772761824455,3.1390980505088315,2.996478795456689
IN_40_3,HEUR,194846,40,1749,4.24940573900938,5.365757861245445,3.1954101927535365
IN_25_7,ILP-SM-II,216308,25,1099,3.1654643128493003,3.8068347191968006,3.054453231817404
IN_20_9,ILP-IDLE-MIN,454,20,780,4.7595641103501505,5.6047672250237985,3.5017725669582673
IN_45_3,QP-LR-UB,300003,45,1896,3.690005282571441,2.927635858166312,2.842632863017753
IN_25_8,ILP-SM-I,300016,25,1040,3.107682711158234,4.256604405001837,3.2049772947993986
IN_55_10,ILP-IDLE-MIN,300009,55,2580,4.3120000544502295,5.847772608602042,3.6031058141194348
IN_25_9,ILP-IDLE-MAX,1225,25,1140,4.975701771990249,3.5601958410199535,3.3052730433360655
IN_35_8,ILP-IDLE-MIN,36645,35,1410,3.991007103628301,5.5220051523020395,3.5968451678742444
IN_45_8,ILP-SM-II,300004,45,2000,2.676965001605451,3.2185926565585805,2.628019599996559
IN_10_6,ILP-SM-I,88,10,265,4.033250066125765,4.546336370377615,3.282965997689869
IN_55_10,ILP-IDLE-MAX,300008,55,2580,5.261031027086252,3.8495313400555946,3.6957686953179376
IN_40_6,QP-LR-UB,300003,40,2002,4.456778335828206,3.2361303945623012,3.1573910796307434
IN_45_9,ILP-SM-I,300013,45,2062,2.6963894110817748,3.4882572858972902,2.795353185413778
IN_50_6,HEUR,300220,50,0,0.0,0.0,0.0
IN_25_7,HEUR,12918,25,1120,4.095919669792056,5.267532864230459,3.1682060170236177
IN_35_5,ILP-IDLE-MIN,45456,35,1460,3.705931509541322,4.466404011226445,3.1185258225148056
IN_30_6,HEUR,16703,30,1553,3.4659679495084745,3.952552324304051,2.7950462238770166
IN_45_4,ILP-IDLE-MIN,300007,45,2158,4.1913518627277675,5.012918699316681,3.426689951525656
IN_45_7,HEUR,2127,45,0,0.0,0.0,0.0
IN_35_9,QP-LR-UB,300004,35,1553,4.346675178380149,3.3647132736081438,3.3044027511698513
IN_30_3,ILP-SM-II,300005,30,1486,2.814261768248257,3.741373595572238,2.9392512457523177
IN_30_9,ILP-SM-I,300010,30,1363,2.9840365057770355,3.5962993088636086,3.172420956200743
IN_15_5,ILP-SM-II,1086,15,649,3.561446158312834,4.56605113619653,3.1721331411767006
IN_50_10,ILP-SM-I,300014,50,2102,2.849528318320243,3.5838919368125706,2.86246844237697
IN_35_2,HEUR,46501,35,1370,4.005649658113065,5.157437615272294,3.099576508473394
IN_10_10,ILP-IDLE-MAX,51,10,460,5.534413040850474,5.020852013655331,3.597248258904141
IN_40_6,ILP-SM-II,300004,40,2009,2.9121280915704855,4.176680060969543,2.9864353432271655
IN_55_10,ILP-SM-I,300017,55,2521,3.2015387765312378,4.2356328105002525,3.3669460954570263
IN_5_10,ILP-IDLE-MAX,2,5,230,4.903043453071429,4.274029540531532,3.641207111389741
IN_45_8,QP-LR-UB,300003,45,1977,3.4163700097948313,2.8053249672502205,2.7168856815924047
IN_40_2,ILP-IDLE-MIN,196194,40,1609,4.233180141846956,4.873530663909055,3.3166756962264285
IN_50_10,QP-LR-UB,300004,50,2088,3.9425047448432107,2.941098608590262,2.8825846321759574
IN_5_9,ILP-IDLE-MAX,1,5,280,4.808607127091714,3.480977155388466,3.0528330111032083
IN_5_5,ILP-IDLE-MAX,1,5,0,0.0,0.0,0.0
IN_10_4,ILP-SM-I,123,10,453,3.3776596066482525,3.7127669393608547,2.9577822621982466
IN_35_4,HEUR,40131,35,1456,4.071136095683996,4.923579474374124,3.0392462679436005
IN_35_6,ILP-SM-II,300003,35,1448,3.087324147388853,3.809648638743769,3.1465303566423364
IN_25_9,ILP-SM-I,213780,25,1121,2.8553508893570356,3.438746151441231,2.8252000763961096
IN_40_10,QP-LR-UB,300005,40,1684,3.7950295762197506,3.011443224202493,2.895838016434499
IN_60_8,HEUR,300319,60,0,0.0,0.0,0.0
IN_20_10,ILP-SM-I,2318,20,911,2.8653695755030797,3.6408739246231225,2.78962452134362
IN_5_9,ILP-SM-I,3,5,256,4.398285656635251,4.4223999891144885,3.087283598822887
IN_25_10,ILP-IDLE-MIN,3321,25,1100,4.1462454928457735,4.929431480082788,3.3628071207442196
IN_20_7,QP-LR-UB,36331,20,796,4.356939054244175,3.5224138189284,3.3585071459859064
IN_60_6,ILP-SM-I,300019,60,2689,3.0563150383996005,3.8066956928081903,3.099855523732186
IN_35_9,ILP-SM-I,300017,35,1540,3.171706999572599,3.771293792470198,3.129947584979577
IN_25_9,HEUR,10417,25,1135,3.524105289526153,4.537380190132258,2.9404356071060036
IN_15_4,HEUR,784,15,666,4.069492523305452,4.5221550323594855,3.646954807733866
IN_25_6,ILP-IDLE-MAX,852,25,1090,5.191220200198506,3.9742982956113755,3.617147425011935
IN_35_1,HEUR,52192,35,1430,3.6560769473547703,4.89279451935283,3.1428059423190113
IN_45_5,ILP-IDLE-MIN,300006,45,2040,4.0213971006738785,5.106771705863698,3.497149384339197
IN_60_9,ILP-IDLE-MIN,300011,60,2850,4.018978965648434,5.197282857173028,3.2673295344977107
IN_40_10,ILP-IDLE-MIN,177363,40,1690,3.9432840185846096,4.993099832898229,3.6598466528380054
IN_45_8,ILP-IDLE-MAX,14301,45,2000,4.511065005414188,3.5262576865638713,3.064800048584894
IN_25_2,QP-LR-UB,51260,25,1146,3.4401565529341283,2.974823417091823,2.8748425730592007
IN_60_4,QP-LR-UB,300005,60,2756,3.8227500348095447,3.1587237411613263,3.0021865477864793
IN_45_7,ILP-IDLE-MAX,17767,45,2040,4.905200998784572,3.551581307270649,3.2626788113600838
IN_50_7,ILP-IDLE-MAX,5981,50,2080,4.833673088360005,3.919641725842354,3.231073494880503
IN_40_1,ILP-IDLE-MAX,5890,40,1859,4.924548416047968,3.792264940711456,3.245126576180092
IN_5_10,ILP-SM-II,2,5,214,4.055043479670649,5.184978087442336,3.5513611835365713
IN_5_1,QP-LR-UB,1,5,220,5.341590951383114,3.6740297906927086,3.114652017093788
IN_40_4,ILP-SM-II,300004,40,1746,2.8136797889815957,3.3345236992959646,2.8673073425002484
IN_55_3,HEUR,300277,55,0,0.0,0.0,0.0
IN_30_3,ILP-IDLE-MIN,13527,30,1490,4.007758445957763,5.221604558659521,3.325615111205023
IN_55_8,ILP-IDLE-MAX,18076,55,2509,5.232653425135223,4.055113205689049,3.42954631015856
IN_40_10,ILP-SM-I,300014,40,1660,2.709337268311244,3.4699763866374567,2.8565374747111862
IN_55_4,ILP-IDLE-MIN,300010,55,2350,3.8243872729641324,4.492693656863805,3.143536823028383
IN_15_10,ILP-IDLE-MAX,267,15,700,5.334900010206869,4.026536268650549,3.5830567842830083
IN_45_10,ILP-IDLE-MAX,300006,45,2070,5.24122224504821,3.70473324586055,3.484503701119117
IN_40_8,ILP-IDLE-MIN,300005,40,1790,4.055122945128873,4.8820110780650685,3.262707958133885
IN_10_9,ILP-SM-II,348,10,273,4.108953487907732,3.790423214443652,3.2682341933682557
IN_60_3,QP-LR-UB,300026,60,2420,3.7800285811387764,3.4820339248538756,3.153444310409475
IN_25_3,ILP-IDLE-MIN,4155,25,1100,3.8603273058344016,4.654348798748865,3.1059287875581334
IN_10_7,HEUR,187,10,334,5.006048783260148,4.953715320409944,3.1654281823529704
IN_30_3,ILP-IDLE-MAX,300003,30,1490,4.864228216543694,3.569121366894885,3.3204949359073033
IN_10_4,QP-LR-UB,184,10,457,4.6294681084599905,3.37178110985832,3.1096405773937703
IN_50_9,HEUR,300231,50,0,0.0,0.0,0.0
IN_40_1,ILP-IDLE-MIN,300005,40,1860,4.435430149357486,5.208788084960842,3.456649247655809
IN_50_10,ILP-IDLE-MAX,35818,50,2120,4.936433997532388,3.466454131996603,3.2404448625608286
IN_35_10,ILP-SM-II,300003,35,1589,2.7669622710197226,3.495163804939952,2.877512970962417
IN_50_8,ILP-IDLE-MAX,300008,50,2170,4.953718903612706,3.594912757822535,3.390666803942257
IN_25_2,ILP-IDLE-MIN,1852,25,1150,4.199608755098737,5.281316385412734,3.5201670254109216
IN_5_6,ILP-IDLE-MIN,1,5,180,3.4311667086349593,3.638195906653007,2.9581229680571295
IN_45_5,ILP-IDLE-MAX,8048,45,2037,5.051700976081923,3.857256841389047,3.361857120708157
IN_60_10,ILP-SM-II,300009,60,2602,2.890633597861947,3.429087882991454,2.853172436160383
IN_25_4,ILP-SM-I,300012,25,1198,3.0020413375344157,3.5896732387312316,2.946066662568888
IN_25_10,QP-LR-UB,77841,25,1099,3.7169636249406772,3.092439909749113,2.953299363513183
IN_20_8,ILP-IDLE-MAX,3297,20,910,5.12691208097961,3.9133028011034803,3.3340669447551066
IN_60_2,ILP-IDLE-MAX,300009,60,2471,5.092842114044105,3.6636565255072555,3.4645574494677835
IN_25_3,QP-LR-UB,187314,25,1094,3.1483727701414717,2.946389432308267,2.7335412018572747
IN_35_6,ILP-SM-I,300016,35,1162,3.2402827826142313,3.9323740866797037,3.1525017145543073
IN_10_1,QP-LR-UB,119,10,374,4.442974431239642,3.469881718416283,3.2156687170303786
IN_60_2,QP-LR-UB,300005,60,2456,3.7464129546634584,3.2292960595442874,3.132051217180902
IN_55_3,ILP-SM-II,300060,55,2415,3.0579756177780104,3.754499470948319,2.915836061709356
IN_25_10,ILP-SM-II,77508,25,1090,2.8907090938633138,3.9733623528706894,3.0152279866737532
IN_5_5,ILP-SM-I,2,5,0,0.0,0.0,0.0
IN_45_5,ILP-SM-I,300023,45,2026,2.994431383966231,3.872353822901787,3.039657064525849
IN_15_8,ILP-IDLE-MIN,199,15,750,4.488600047389666,5.162471255335411,3.2460017642843924
IN_30_9,QP-LR-UB,300003,30,1364,3.7611898051017394,3.1442692434188007,2.988823636722293
IN_40_10,ILP-IDLE-MAX,13159,40,1690,4.7810236692604935,3.442121093473245,3.200661910361625
IN_20_10,ILP-SM-II,10399,20,911,2.8653695755030797,3.6113116617519894,2.789624521343621
IN_35_7,ILP-IDLE-MAX,26170,35,1570,5.004433125940857,3.6119898534110395,3.3941124579690447
IN_40_6,ILP-IDLE-MIN,300005,40,2030,4.237945847888592,4.819957181191342,3.2535775317291753
IN_60_1,ILP-SM-II,300083,60,2756,3.261985812045581,4.037796963103919,3.244824549596609
IN_60_1,ILP-IDLE-MIN,300011,60,2820,4.2926489500870515,5.49402087475742,3.6548740841221403
IN_35_2,ILP-IDLE-MAX,13977,35,1370,4.843540189833972,3.9360917276932597,3.4258517354547218
IN_40_5,ILP-SM-II,300004,40,1690,2.8802674442096503,3.7303610368245392,2.9997541669425747
IN_20_7,ILP-SM-II,11387,20,794,3.3136463361360677,4.527331000920622,3.268726339907345
IN_20_6,ILP-IDLE-MIN,882,20,960,4.429187503317371,5.450937933689883,3.5944180079169263
IN_10_7,ILP-IDLE-MIN,14,10,410,5.635512229654847,5.824364579733698,3.4861968078838252
IN_60_5,HEUR,300328,60,0,0.0,0.0,0.0
IN_20_4,QP-LR-UB,58465,20,817,4.291392872695412,3.1515291255533873,3.0381964102574046
IN_30_10,ILP-SM-I,300010,30,1198,3.1724833705524604,4.049850783082458,3.1950616789794712
IN_40_3,ILP-SM-II,300004,40,1632,3.0997428610495157,3.618102283471423,3.152527248673414
IN_5_6,HEUR,36,5,122,3.4311667086349593,3.638195906653007,2.9581229680571295
IN_45_1,HEUR,3600550,45,2028,4.246448296066282,5.368191015970289,3.0815877229993203
IN_15_8,ILP-SM-II,1101,15,724,3.4870266844828923,3.7948079198008373,2.985795620066842
IN_60_10,QP-LR-UB,300006,60,2612,3.89425955540465,3.0968476181652833,2.98740811019679
IN_15_4,ILP-IDLE-MIN,182,15,668,4.688298489175626,5.9366548885466,3.936334902487272
IN_50_3,ILP-SM-I,300021,50,2223,2.9317048668664456,3.7084447857288274,3.000646452541498
IN_35_9,ILP-SM-II,300003,35,1454,3.2190191023004284,3.7296051398607863,3.1601247439554823
IN_40_9,ILP-IDLE-MAX,577,40,1679,4.791916686713341,3.919116035029336,3.29825542100919
IN_45_2,ILP-IDLE-MIN,300006,45,1900,3.9023263669641395,4.8198584625550325,3.324277346129135
IN_30_5,ILP-IDLE-MAX,2816,30,1370,5.251131364985974,3.779709401770589,3.587070461890514
IN_55_1,HEUR,300275,55,0,0.0,0.0,0.0
IN_20_4,ILP-SM-II,19298,20,820,3.105726213256518,4.4804278516667235,3.0193205426378626
IN_5_2,ILP-IDLE-MIN,1,5,0,0.0,0.0,0.0
IN_35_7,ILP-SM-I,300013,35,1524,2.9016433186307076,3.480906518450588,2.9830891346263186
IN_20_10,ILP-IDLE-MAX,865,20,920,4.655717422570223,3.447708327350199,3.1918342402269504
IN_35_6,ILP-IDLE-MAX,7045,35,1450,5.171820727895046,4.093389539955516,3.550958402053991
IN_15_4,ILP-SM-II,620,15,613,3.7926865796099847,4.393101422287902,3.5912862270096335
IN_30_1,ILP-SM-II,300002,30,1409,2.9422876843034405,3.5726916546823024,2.9778113561617903
IN_55_4,ILP-SM-II,300054,55,2349,2.989863851875701,3.5414451777350777,2.951002962396797
IN_25_7,ILP-SM-I,300021,25,1099,3.1654643128493003,3.8068347191968006,3.054453231817405
IN_15_5,ILP-IDLE-MAX,934,15,650,5.22829234033823,3.782081650853294,3.3668430147873902
IN_45_10,ILP-SM-II,300004,45,1973,3.1318454112407665,3.8411166190193327,3.073135518693348
IN_50_1,ILP-SM-II,300006,50,2257,2.9882079663332055,3.760180674471469,3.086018468126246
IN_10_3,ILP-IDLE-MAX,58,10,499,5.02088007068634,4.066973343345523,3.31237261767754
IN_60_7,HEUR,300330,60,0,0.0,0.0,0.0
IN_35_4,ILP-IDLE-MIN,31734,35,1470,3.8291632984163,4.900851496295569,3.2874591198741574
IN_15_2,ILP-IDLE-MAX,200,15,690,5.371231895922751,4.4747397556064135,3.6161784301752418
IN_60_6,ILP-SM-II,300308,60,2714,3.140219800752816,3.8572380635895627,3.0930872366413427
IN_15_1,ILP-SM-II,1026,15,576,3.3708485282731777,3.931874292390794,3.158220282324697
IN_20_9,QP-LR-UB,25493,20,777,4.4814487142631645,3.3107461402181815,3.161593690726181
IN_30_3,ILP-SM-I,300012,30,1453,2.855000016823311,3.8421713442115375,2.9509294394333687
IN_45_2,ILP-SM-II,300004,45,1897,3.026089486166051,3.6851440389146384,2.9561988854384578
IN_55_1,ILP-IDLE-MAX,32115,55,2631,5.598543735658715,3.97346996025332,3.7098967141210575
IN_20_9,HEUR,2269,20,780,4.352615421723861,5.7001073218502105,3.343039725625764
IN_40_8,ILP-SM-II,300004,40,1779,2.8897150851245033,3.654330919666622,2.940889775763487
IN_20_8,HEUR,3056,20,908,3.8524505454105333,4.302369387928535,3.11583322102791
IN_5_3,QP-LR-UB,2,5,0,0.0,0.0,0.0
IN_40_1,HEUR,199269,40,1859,3.7669193604460327,5.106149274957781,3.039781621808622
IN_10_4,ILP-SM-II,111,10,453,3.3776596066482525,3.7127669393608547,2.957782262198246
IN_55_6,ILP-SM-II,300008,55,2378,2.9921516532108923,3.4090439832321566,3.0048632367501007
IN_10_9,ILP-IDLE-MIN,61,10,431,5.239883779266546,5.445428644506044,3.5495992130383156
IN_60_10,ILP-IDLE-MAX,300010,60,2620,4.885526737798261,3.602322413059022,3.3374817235740606
IN_60_7,ILP-IDLE-MAX,300013,60,2450,5.0608490135779185,3.65435367206399,3.42271271579746
IN_55_8,QP-LR-UB,300015,55,2504,3.8167211313943463,3.3102952102373733,3.1374681101501407
IN_5_7,ILP-IDLE-MIN,2,5,260,4.430153935001447,4.6212881794322,2.8988503969135193
IN_15_3,HEUR,722,15,670,4.2664627325623785,5.3145494288385144,2.796242440803572
IN_60_9,ILP-SM-II,300009,60,2798,2.685129844018242,3.2985162211165515,2.7581213880838997
IN_15_4,QP-LR-UB,4866,15,649,5.0098656920799565,3.7713250890642853,3.6472526996294956
IN_5_1,ILP-IDLE-MAX,1,5,220,5.341590951383114,3.6740297906927086,3.114652017093788
IN_10_8,HEUR,212,10,452,4.702304374523785,5.8763844537598935,3.2178398042693086
IN_40_3,ILP-SM-I,300018,40,1700,3.1003885752984455,3.8054728662009065,3.1290190096187342
IN_40_8,HEUR,134359,40,1781,3.7123631445222727,4.525967590409326,2.9497068270977307
IN_60_7,ILP-IDLE-MIN,300007,60,2450,4.117232709399292,5.314613762375439,3.3315004715760805
IN_20_5,ILP-IDLE-MIN,955,20,970,4.426391803603812,5.060106902473458,3.275077518922536
IN_30_2,QP-LR-UB,300002,30,1409,4.001493073679093,3.241688237330638,3.12170177794727
IN_15_10,QP-LR-UB,2447,15,664,3.991714300832578,3.411258773731823,3.1163229726718367
IN_25_9,ILP-IDLE-MIN,4304,25,1140,4.011535128768076,4.59816693558906,3.2696056477015363
IN_60_5,QP-LR-UB,300006,60,2465,3.99010318311907,3.3261590034969744,3.2204956144174592
IN_30_5,QP-LR-UB,300002,30,1358,3.956854014653359,3.2271123425382227,3.138842809891234
IN_35_6,ILP-IDLE-MIN,22409,35,1450,4.122062108444757,5.447143042797939,3.5121413063365314
IN_40_9,ILP-SM-II,300004,40,1680,2.9499762081674166,3.8146538764547286,3.024671033341457
IN_5_1,HEUR,45,5,220,5.341590951383114,3.6740297906927086,3.114652017093788
IN_10_6,QP-LR-UB,122,10,320,4.450500039244071,3.625795653513493,3.2829659976898697
IN_5_2,HEUR,12,5,0,0.0,0.0,0.0
IN_30_2,ILP-IDLE-MAX,4671,30,1440,5.378500005975366,3.9196239118259815,3.5351539890771115
IN_45_4,ILP-SM-II,300005,45,2151,2.944504643790424,3.6113127380811783,3.018382297126998
IN_15_6,ILP-IDLE-MAX,54,15,721,4.909472260044681,3.482631961525976,3.275889444974644
IN_15_9,HEUR,648,15,647,4.019544131308794,4.99888909484457,3.0813072973001314
IN_60_1,ILP-SM-I,300021,60,2812,3.2548900689586255,3.971665535147551,3.2347535808601857
IN_50_9,ILP-IDLE-MIN,300008,50,2210,3.9171855287044837,4.820622158763251,3.2004864909288577
IN_60_1,ILP-IDLE-MAX,21046,60,2818,5.29411347367345,4.075950028669844,3.6065210154675373
IN_30_10,ILP-IDLE-MIN,7194,30,1200,4.547891731634736,5.6055042807886375,3.65090066943222
IN_20_4,HEUR,3824,20,839,3.789761927333616,5.2071274877211,3.031567899191486
IN_25_8,ILP-SM-II,142091,25,1040,3.107682711158234,4.256604405001837,3.2049772947993986
IN_35_7,QP-LR-UB,300003,35,1538,3.939184720928122,3.1103298704748608,3.056458959351717
IN_40_2,ILP-SM-I,300020,40,1605,2.7361366575364,3.410374610702064,2.8352796934439057
IN_15_6,ILP-SM-I,652,15,686,3.1430833589285614,3.8113720545267484,2.849318989026567
IN_35_5,ILP-SM-I,300019,35,1423,2.7770411146319893,3.406918719121692,2.85617397051817
IN_25_7,ILP-IDLE-MAX,68535,25,1107,5.093446471488901,3.7750536381372513,3.4377573147857565
IN_45_6,ILP-IDLE-MAX,6710,45,1860,5.0071236886484645,3.950688991806656,3.3940528318926217
IN_10_6,ILP-SM-II,213,10,265,4.033250066125765,4.520583433170662,3.282965997689869
IN_15_3,ILP-IDLE-MAX,52,15,670,4.883283637263881,3.8375801003819077,3.157210413861364
IN_50_8,HEUR,300231,50,0,0.0,0.0,0.0
IN_35_8,ILP-SM-II,300003,35,1393,2.797382982529647,3.828525213786347,2.959366902943114
IN_25_9,ILP-SM-II,113119,25,1121,2.8553508893570356,3.438746151441231,2.8252000763961105
IN_60_9,HEUR,300332,60,0,0.0,0.0,0.0
IN_60_10,ILP-IDLE-MIN,300010,60,2620,4.014255735795689,5.104784372675493,3.2655884939158115
IN_25_4,ILP-IDLE-MAX,947,25,1209,4.941281015235038,3.5863862375647324,3.150819714244104
IN_40_7,QP-LR-UB,300002,40,1903,4.6875647500697815,3.338819436261861,3.293709369086671
IN_5_8,QP-LR-UB,3,5,160,4.760705927715582,3.4493440272597704,3.2205211424739044
IN_10_10,ILP-IDLE-MIN,84,10,460,4.955652134185252,5.512538438758124,3.7717327590578273
IN_45_9,ILP-SM-II,300005,45,2043,2.817879790540498,3.2707338443621996,2.7551104720880426
IN_10_9,QP-LR-UB,163,10,429,4.799488350437131,3.483000259695393,3.2968998874431086
IN_45_3,ILP-IDLE-MAX,27334,45,1900,4.87953685566783,3.465027000432949,3.263767500483833
IN_40_1,ILP-SM-II,300004,40,1855,2.8993172152548707,3.5511830998879845,2.9070286139743695
IN_50_5,QP-LR-UB,300005,50,2080,3.9210384799668994,3.207833059988873,3.0613404832929736
IN_40_7,ILP-SM-II,300004,40,1900,3.1803057039185507,4.238467259071018,3.1082413018093207
IN_55_8,ILP-SM-I,300014,55,2442,3.081458169578081,4.0321054824480616,3.074801446243586
IN_5_3,ILP-SM-II,1,5,0,0.0,0.0,0.0
IN_5_1,ILP-SM-II,2,5,220,5.341590951383114,3.6740297906927086,3.1146520170937886
IN_50_5,HEUR,300225,50,0,0.0,0.0,0.0
IN_60_10,ILP-SM-I,300017,60,2598,2.7720916127203075,3.414400077949299,2.8596447920924097
IN_30_4,ILP-IDLE-MAX,1891,30,1440,4.985604193040894,3.5111742445767025,3.284407203445729
IN_55_9,HEUR,300268,55,0,0.0,0.0,0.0
IN_35_3,QP-LR-UB,300003,35,1437,4.304413807196863,3.2161088364827433,3.1406437187711638
IN_15_10,ILP-SM-II,911,15,684,3.432071420912232,3.9950195683955942,3.0848602134138554
IN_15_7,ILP-IDLE-MAX,1706,15,822,5.181975645408397,3.6100344715099877,3.5072049345303777
IN_35_10,HEUR,75550,35,1590,3.7946037640361667,4.75493253467008,2.864429954325074
IN_15_5,HEUR,720,15,649,5.10984618471219,6.258694858496488,3.231993469802669
IN_10_6,ILP-IDLE-MAX,17,10,320,5.031281294673681,4.8728914315693075,3.5069978716781356
IN_10_3,ILP-IDLE-MIN,17,10,500,3.8705200609862804,3.955212088667601,3.013122829182685
IN_50_4,ILP-SM-II,300006,50,2595,2.9022996326455015,3.5175986508189685,2.8482186620988865
IN_30_4,ILP-IDLE-MIN,14662,30,1440,3.8928472439137596,4.703877779886665,3.2758372970694065
IN_40_4,ILP-IDLE-MAX,21779,40,1780,4.989280920232949,3.6180102282803044,3.3542052389168258
IN_50_7,HEUR,300219,50,0,0.0,0.0,0.0
IN_25_7,QP-LR-UB,300002,25,1120,4.257678588878895,3.30963250761225,3.159101274266813
IN_15_3,ILP-IDLE-MIN,201,15,670,3.663835844308583,4.745045463400657,2.93939885704484
IN_55_7,ILP-SM-I,300016,55,2478,2.8134153188416553,3.5869304965658713,2.8655803819114163
IN_30_6,ILP-SM-II,300003,30,1472,2.7043076934054113,3.2272587189626143,2.8001411223651034
IN_55_2,QP-LR-UB,300014,55,2474,4.176673251912584,3.2153104650813473,3.1476393309264674
IN_50_3,HEUR,300232,50,0,0.0,0.0,0.0
IN_50_8,ILP-SM-II,300006,50,2146,3.0221152103235647,3.766864464898318,3.0456268465027074
IN_45_7,ILP-IDLE-MIN,300006,45,2040,3.72608334515609,4.63598789880359,3.1338748234097866
IN_15_9,ILP-IDLE-MAX,53,15,680,5.392941141172367,4.0436717529472626,3.31584743355563
IN_15_10,ILP-IDLE-MIN,151,15,700,4.044714259590421,4.896018184871653,3.538096900829119
IN_10_2,QP-LR-UB,195,10,472,4.361244889850519,3.1808262056833323,3.039247427570759
IN_40_6,ILP-IDLE-MAX,300005,40,2030,5.161305438995067,3.6170193421070427,3.4102821328071977
IN_15_5,ILP-SM-I,337,15,649,3.561446158312834,4.566051136196531,3.1721331411766998
IN_25_5,ILP-IDLE-MAX,708,25,1151,5.2355478428757705,4.068685853464966,3.4672076653233823
IN_35_3,ILP-SM-I,300025,35,1374,2.919151735377723,3.621272071586796,3.0195895929941647
IN_40_3,ILP-IDLE-MAX,300005,40,1750,5.254988583420004,3.707850529095122,3.5310027228981338
IN_50_3,ILP-SM-II,300005,50,2258,2.99241851563627,3.5480135879461137,2.9808863540707313
IN_50_4,HEUR,300226,50,0,0.0,0.0,0.0
IN_5_4,ILP-IDLE-MIN,1,5,150,4.5782665983835855,5.284049959093333,3.3463338353411354
IN_20_5,ILP-IDLE-MAX,5420,20,970,5.250350517449305,3.958404477797218,3.6103394789999297
IN_50_1,ILP-IDLE-MIN,300007,50,2260,4.16858848867427,5.267674284317358,3.7525076854986956
IN_40_1,QP-LR-UB,300005,40,1843,4.023854864925466,3.1392460750491864,3.0135719134772416
IN_20_1,ILP-IDLE-MAX,8621,20,820,5.4951951838484625,4.205681274854118,3.668172028575293
IN_55_10,HEUR,300275,55,0,0.0,0.0,0.0
IN_40_7,ILP-IDLE-MIN,300005,40,1930,3.9656683715050702,4.96161539098222,3.2307443663456583
IN_45_7,ILP-SM-I,300028,45,2037,2.7674804004384024,3.398015789115473,2.8387671443867193
IN_5_6,ILP-SM-I,3,5,122,3.4311667086349593,3.638195906653007,2.9581229680571295
IN_45_10,ILP-IDLE-MIN,300007,45,2070,4.107198044967248,5.095292282188377,3.3158815624060987
IN_35_9,ILP-IDLE-MAX,3095,35,1569,5.252789831693005,4.224736261203373,3.493324319912257
IN_55_2,HEUR,300271,55,0,0.0,0.0,0.0
IN_60_9,ILP-IDLE-MAX,13681,60,2851,4.842340365193392,3.739977233501829,3.2068889427356453
IN_30_8,ILP-SM-I,300011,30,1305,3.0109333609651636,3.6909141228282016,3.119485053648971
IN_15_9,QP-LR-UB,2291,15,658,4.839235269541249,3.268945556168894,3.242751129151946
IN_20_3,ILP-IDLE-MAX,2482,20,970,4.796371191586416,3.492580434905792,3.297766186070673
IN_5_9,QP-LR-UB,2,5,259,4.579857130667993,3.186366406205935,3.0528330111032087
IN_15_4,ILP-IDLE-MAX,311,15,670,5.434507483243943,4.348698083823029,3.708827833003785
IN_5_4,ILP-SM-II,2,5,136,4.216666601498922,4.309758360600472,3.073649835502306
IN_15_1,ILP-SM-I,342,15,576,3.3708485282731777,3.9563872929580515,3.158220282324697
IN_25_5,ILP-SM-I,71948,25,1125,3.1501304356559463,4.075375895867166,3.099719503587795
IN_5_6,ILP-SM-II,1,5,122,3.4311667086349593,3.638195906653007,2.9581229680571295
